1164556492.000000 1.729519e-11
1164556492.000122 -1.729323e-11
1164556492.000244 1.729183e-11
1164556492.000366 -1.728966e-11
1164556492.000488 1.728803e-11
1164556492.000610 -1.728642e-11
1164556492.000732 1.728437e-11
1164556492.000854 -1.728274e-11
1164556492.000977 1.728094e-11
1164556492.001099 -1.727912e-11
1164556492.001221 1.727743e-11
1164556492.001343 -1.727553e-11
1164556492.001465 1.727387e-11
1164556492.001587 -1.727203e-11
1164556492.001709 1.727028e-11
1164556492.001831 -1.726861e-11
1164556492.001953 1.726667e-11
1164556492.002075 -1.726489e-11
1164556492.002197 1.726325e-11
1164556492.002319 -1.726128e-11
1164556492.002441 1.725977e-11
1164556492.002563 -1.725784e-11
1164556492.002686 1.725589e-11
1164556492.002808 -1.725450e-11
1164556492.002930 1.725240e-11
1164556492.003052 -1.725082e-11
1164556492.003174 1.724911e-11
1164556492.003296 -1.724719e-11
1164556492.003418 1.724546e-11
1164556492.003540 -1.724371e-11
1164556492.003662 1.724197e-11
1164556492.003784 -1.724006e-11
1164556492.003906 1.723837e-11
1164556492.004028 -1.723659e-11
1164556492.004150 1.723493e-11
1164556492.004272 -1.723305e-11
1164556492.004395 1.723116e-11
1164556492.004517 -1.722968e-11
1164556492.004639 1.722779e-11
1164556492.004761 -1.722594e-11
1164556492.004883 1.722438e-11
1164556492.005005 -1.722242e-11
1164556492.005127 1.722076e-11
1164556492.005249 -1.721896e-11
1164556492.005371 1.721716e-11
1164556492.005493 -1.721545e-11
1164556492.005615 1.721362e-11
1164556492.005737 -1.721200e-11
1164556492.005859 1.721018e-11
1164556492.005981 -1.720844e-11
1164556492.006104 1.720667e-11
1164556492.006226 -1.720482e-11
1164556492.006348 1.720315e-11
1164556492.006470 -1.720147e-11
1164556492.006592 1.719955e-11
1164556492.006714 -1.719802e-11
1164556492.006836 1.719601e-11
1164556492.006958 -1.719418e-11
1164556492.007080 1.719270e-11
1164556492.007202 -1.719063e-11
1164556492.007324 1.718912e-11
1164556492.007446 -1.718730e-11
1164556492.007568 1.718547e-11
1164556492.007690 -1.718381e-11
1164556492.007812 1.718198e-11
1164556492.007935 -1.718027e-11
1164556492.008057 1.717850e-11
1164556492.008179 -1.717696e-11
1164556492.008301 1.717487e-11
1164556492.008423 -1.717344e-11
1164556492.008545 1.717150e-11
1164556492.008667 -1.716973e-11
1164556492.008789 1.716815e-11
1164556492.008911 -1.716617e-11
1164556492.009033 1.716456e-11
1164556492.009155 -1.716275e-11
1164556492.009277 1.716115e-11
1164556492.009399 -1.715929e-11
1164556492.009521 1.715744e-11
1164556492.009644 -1.715592e-11
1164556492.009766 1.715394e-11
1164556492.009888 -1.715241e-11
1164556492.010010 1.715049e-11
1164556492.010132 -1.714880e-11
1164556492.010254 1.714702e-11
1164556492.010376 -1.714523e-11
1164556492.010498 1.714348e-11
1164556492.010620 -1.714175e-11
1164556492.010742 1.714012e-11
1164556492.010864 -1.713822e-11
1164556492.010986 1.713657e-11
1164556492.011108 -1.713505e-11
1164556492.011230 1.713305e-11
1164556492.011353 -1.713150e-11
1164556492.011475 1.712963e-11
1164556492.011597 -1.712777e-11
1164556492.011719 1.712622e-11
1164556492.011841 -1.712436e-11
1164556492.011963 1.712269e-11
1164556492.012085 -1.712087e-11
1164556492.012207 1.711924e-11
1164556492.012329 -1.711723e-11
1164556492.012451 1.711579e-11
1164556492.012573 -1.711384e-11
1164556492.012695 1.711226e-11
1164556492.012817 -1.711057e-11
1164556492.012939 1.710860e-11
1164556492.013062 -1.710720e-11
1164556492.013184 1.710508e-11
1164556492.013306 -1.710368e-11
1164556492.013428 1.710177e-11
1164556492.013550 -1.709999e-11
1164556492.013672 1.709858e-11
1164556492.013794 -1.709642e-11
1164556492.013916 1.709506e-11
1164556492.014038 -1.709315e-11
1164556492.014160 1.709149e-11
1164556492.014282 -1.708977e-11
1164556492.014404 1.708782e-11
1164556492.014526 -1.708621e-11
1164556492.014648 1.708435e-11
1164556492.014771 -1.708283e-11
1164556492.014893 1.708101e-11
1164556492.015015 -1.707928e-11
1164556492.015137 1.707766e-11
1164556492.015259 -1.707569e-11
1164556492.015381 1.707430e-11
1164556492.015503 -1.707226e-11
1164556492.015625 1.707068e-11
1164556492.015747 -1.706888e-11
1164556492.015869 1.706705e-11
1164556492.015991 -1.706559e-11
1164556492.016113 1.706368e-11
1164556492.016235 -1.706214e-11
1164556492.016357 1.706039e-11
1164556492.016479 -1.705844e-11
1164556492.016602 1.705703e-11
1164556492.016724 -1.705513e-11
1164556492.016846 1.705345e-11
1164556492.016968 -1.705177e-11
1164556492.017090 1.704972e-11
1164556492.017212 -1.704826e-11
1164556492.017334 1.704645e-11
1164556492.017456 -1.704475e-11
1164556492.017578 1.704327e-11
1164556492.017700 -1.704124e-11
1164556492.017822 1.703974e-11
1164556492.017944 -1.703803e-11
1164556492.018066 1.703604e-11
1164556492.018188 -1.703450e-11
1164556492.018311 1.703259e-11
1164556492.018433 -1.703111e-11
1164556492.018555 1.702926e-11
1164556492.018677 -1.702755e-11
1164556492.018799 1.702593e-11
1164556492.018921 -1.702425e-11
1164556492.019043 1.702256e-11
1164556492.019165 -1.702070e-11
1164556492.019287 1.701912e-11
1164556492.019409 -1.701729e-11
1164556492.019531 1.701545e-11
1164556492.019653 -1.701401e-11
1164556492.019775 1.701210e-11
1164556492.019897 -1.701039e-11
1164556492.020020 1.700872e-11
1164556492.020142 -1.700703e-11
1164556492.020264 1.700541e-11
1164556492.020386 -1.700366e-11
1164556492.020508 1.700178e-11
1164556492.020630 -1.700024e-11
1164556492.020752 1.699837e-11
1164556492.020874 -1.699689e-11
1164556492.020996 1.699515e-11
1164556492.021118 -1.699328e-11
1164556492.021240 1.699180e-11
1164556492.021362 -1.698993e-11
1164556492.021484 1.698823e-11
1164556492.021606 -1.698649e-11
1164556492.021729 1.698486e-11
1164556492.021851 -1.698313e-11
1164556492.021973 1.698136e-11
1164556492.022095 -1.697974e-11
1164556492.022217 1.697786e-11
1164556492.022339 -1.697638e-11
1164556492.022461 1.697455e-11
1164556492.022583 -1.697284e-11
1164556492.022705 1.697123e-11
1164556492.022827 -1.696955e-11
1164556492.022949 1.696765e-11
1164556492.023071 -1.696603e-11
1164556492.023193 1.696445e-11
1164556492.023315 -1.696244e-11
1164556492.023438 1.696098e-11
1164556492.023560 -1.695931e-11
1164556492.023682 1.695733e-11
1164556492.023804 -1.695579e-11
1164556492.023926 1.695410e-11
1164556492.024048 -1.695236e-11
1164556492.024170 1.695089e-11
1164556492.024292 -1.694904e-11
1164556492.024414 1.694744e-11
1164556492.024536 -1.694576e-11
1164556492.024658 1.694389e-11
1164556492.024780 -1.694256e-11
1164556492.024902 1.694061e-11
1164556492.025024 -1.693887e-11
1164556492.025146 1.693719e-11
1164556492.025269 -1.693548e-11
1164556492.025391 1.693369e-11
1164556492.025513 -1.693206e-11
1164556492.025635 1.693042e-11
1164556492.025757 -1.692863e-11
1164556492.025879 1.692682e-11
1164556492.026001 -1.692553e-11
1164556492.026123 1.692367e-11
1164556492.026245 -1.692209e-11
1164556492.026367 1.692014e-11
1164556492.026489 -1.691853e-11
1164556492.026611 1.691681e-11
1164556492.026733 -1.691501e-11
1164556492.026855 1.691363e-11
1164556492.026978 -1.691157e-11
1164556492.027100 1.691012e-11
1164556492.027222 -1.690829e-11
1164556492.027344 1.690648e-11
1164556492.027466 -1.690512e-11
1164556492.027588 1.690337e-11
1164556492.027710 -1.690161e-11
1164556492.027832 1.689997e-11
1164556492.027954 -1.689815e-11
1164556492.028076 1.689670e-11
1164556492.028198 -1.689491e-11
1164556492.028320 1.689326e-11
1164556492.028442 -1.689154e-11
1164556492.028564 1.688973e-11
1164556492.028687 -1.688823e-11
1164556492.028809 1.688629e-11
1164556492.028931 -1.688486e-11
1164556492.029053 1.688310e-11
1164556492.029175 -1.688137e-11
1164556492.029297 1.687982e-11
1164556492.029419 -1.687788e-11
1164556492.029541 1.687642e-11
1164556492.029663 -1.687473e-11
1164556492.029785 1.687292e-11
1164556492.029907 -1.687136e-11
1164556492.030029 1.686963e-11
