1164556492.000000 7.359808e-18
1164556492.000122 -4.661212e-17
1164556492.000244 -4.538549e-17
1164556492.000366 2.453269e-17
1164556492.000488 -3.189250e-17
1164556492.000610 1.594625e-17
1164556492.000732 -6.133174e-19
1164556492.000854 -7.359808e-18
1164556492.000977 1.962616e-17
1164556492.001099 -1.103971e-17
1164556492.001221 2.453269e-17
1164556492.001343 1.962616e-17
1164556492.001465 -1.594625e-17
1164556492.001587 2.330606e-17
1164556492.001709 1.165303e-17
1164556492.001831 -4.661212e-17
1164556492.001953 -2.085279e-17
1164556492.002075 -1.471962e-17
1164556492.002197 1.839952e-17
1164556492.002319 3.863899e-17
1164556492.002441 1.962616e-17
1164556492.002563 1.717289e-17
1164556492.002686 1.471962e-17
1164556492.002808 9.813078e-18
1164556492.002930 -3.679904e-18
1164556492.003052 8.586443e-18
1164556492.003174 -3.833234e-17
1164556492.003296 -6.746491e-18
1164556492.003418 -1.839952e-17
1164556492.003540 -1.226635e-18
1164556492.003662 6.133174e-18
1164556492.003784 -2.575933e-17
1164556492.003906 -1.901284e-17
1164556492.004028 -2.146611e-17
1164556492.004150 4.293222e-18
1164556492.004272 2.575933e-17
1164556492.004395 -1.962616e-17
1164556492.004517 -2.330606e-17
1164556492.004639 -3.066587e-17
1164556492.004761 0.000000e+00
1164556492.004883 1.349298e-17
1164556492.005005 3.434577e-17
1164556492.005127 2.207943e-17
1164556492.005249 -1.594625e-17
1164556492.005371 0.000000e+00
1164556492.005493 -1.594625e-17
1164556492.005615 1.778620e-17
1164556492.005737 -7.359808e-18
1164556492.005859 2.085279e-17
1164556492.005981 -2.453269e-18
1164556492.006104 4.906539e-18
1164556492.006226 -6.133174e-18
1164556492.006348 -3.066587e-17
1164556492.006470 -8.586443e-18
1164556492.006592 -9.199761e-18
1164556492.006714 2.882592e-17
1164556492.006836 -4.906539e-18
1164556492.006958 1.594625e-17
1164556492.007080 -1.471962e-17
1164556492.007202 -1.349298e-17
1164556492.007324 3.066587e-18
1164556492.007446 -2.330606e-17
1164556492.007568 -6.133174e-19
1164556492.007690 2.698596e-17
1164556492.007812 -7.359808e-18
1164556492.007935 -1.226635e-17
1164556492.008057 -8.893102e-18
1164556492.008179 3.373246e-18
1164556492.008301 3.373246e-17
1164556492.008423 -2.759928e-17
1164556492.008545 2.453269e-18
1164556492.008667 7.973126e-18
1164556492.008789 2.085279e-17
1164556492.008911 -6.133174e-19
1164556492.009033 3.066587e-18
1164556492.009155 6.133174e-19
1164556492.009277 4.293222e-18
1164556492.009399 -2.269274e-17
1164556492.009521 0.000000e+00
1164556492.009644 3.189250e-17
1164556492.009766 -1.471962e-17
1164556492.009888 2.085279e-17
1164556492.010010 -2.330606e-17
1164556492.010132 7.359808e-18
1164556492.010254 7.482472e-17
1164556492.010376 1.471962e-17
1164556492.010498 3.434577e-17
1164556492.010620 -7.359808e-18
1164556492.010742 -3.005255e-17
1164556492.010864 -9.813078e-18
1164556492.010986 -3.802568e-17
1164556492.011108 3.434577e-17
1164556492.011230 -2.453269e-17
1164556492.011353 -1.226635e-18
1164556492.011475 -7.973126e-18
1164556492.011597 3.066587e-17
1164556492.011719 1.349298e-17
1164556492.011841 4.538549e-17
1164556492.011963 -4.170558e-17
1164556492.012085 5.029202e-17
1164556492.012207 3.373246e-17
1164556492.012329 -4.599880e-18
1164556492.012451 2.023947e-17
1164556492.012573 -1.349298e-17
1164556492.012695 -7.789131e-17
1164556492.012817 -1.594625e-17
1164556492.012939 -4.293222e-18
1164556492.013062 -8.586443e-18
1164556492.013184 5.857181e-17
1164556492.013306 3.679904e-17
1164556492.013428 -1.165303e-17
1164556492.013550 1.226635e-17
1164556492.013672 -1.625291e-17
1164556492.013794 -1.103971e-17
1164556492.013916 -1.747954e-17
1164556492.014038 2.943923e-17
1164556492.014160 -6.746491e-18
1164556492.014282 2.882592e-17
1164556492.014404 -1.226635e-18
1164556492.014526 2.575933e-17
1164556492.014648 2.146611e-18
1164556492.014771 6.133174e-19
1164556492.014893 -1.226635e-17
1164556492.015015 -2.514601e-17
1164556492.015137 -4.047895e-17
1164556492.015259 -9.015765e-17
1164556492.015381 9.199761e-19
1164556492.015503 1.318632e-17
1164556492.015625 -5.519856e-18
1164556492.015747 4.109226e-17
1164556492.015869 4.170558e-17
1164556492.015991 -2.207943e-17
1164556492.016113 -1.226635e-18
1164556492.016235 -5.765183e-17
1164556492.016357 -7.053150e-18
1164556492.016479 1.778620e-17
1164556492.016602 1.962616e-17
1164556492.016724 -8.586443e-18
1164556492.016846 -2.085279e-17
1164556492.016968 -2.207943e-17
1164556492.017090 -5.243863e-17
1164556492.017212 -1.962616e-17
1164556492.017334 -2.146611e-17
1164556492.017456 -5.274529e-17
1164556492.017578 -1.717289e-17
1164556492.017700 -5.519856e-17
1164556492.017822 -4.477217e-17
1164556492.017944 -2.453269e-18
1164556492.018066 4.293222e-18
1164556492.018188 1.471962e-17
1164556492.018311 -1.594625e-17
1164556492.018433 8.586443e-18
1164556492.018555 1.226635e-18
1164556492.018677 2.453269e-18
1164556492.018799 -2.146611e-17
1164556492.018921 -3.741236e-17
1164556492.019043 2.207943e-17
1164556492.019165 -4.170558e-17
1164556492.019287 8.586443e-18
1164556492.019409 -1.717289e-17
1164556492.019531 9.813078e-18
1164556492.019653 4.599880e-17
1164556492.019775 4.783875e-17
1164556492.019897 3.311914e-17
1164556492.020020 2.453269e-18
1164556492.020142 3.557241e-17
1164556492.020264 2.514601e-17
1164556492.020386 7.973126e-18
1164556492.020508 -1.226635e-17
1164556492.020630 -7.359808e-17
1164556492.020752 -6.501164e-17
1164556492.020874 -2.330606e-17
1164556492.020996 4.783875e-17
1164556492.021118 -2.146611e-18
1164556492.021240 2.882592e-17
1164556492.021362 4.477217e-17
1164556492.021484 -1.962616e-17
1164556492.021606 5.397193e-17
1164556492.021729 -1.839952e-17
1164556492.021851 1.655957e-17
1164556492.021973 -1.778620e-17
1164556492.022095 1.962616e-17
1164556492.022217 -1.349298e-17
1164556492.022339 4.538549e-17
1164556492.022461 -1.717289e-17
1164556492.022583 -1.349298e-17
1164556492.022705 3.250582e-17
1164556492.022827 -2.821260e-17
1164556492.022949 -3.925231e-17
1164556492.023071 9.813078e-18
1164556492.023193 5.274529e-17
1164556492.023315 6.010510e-17
1164556492.023438 3.066587e-17
1164556492.023560 4.354553e-17
1164556492.023682 -1.226635e-18
1164556492.023804 -1.471962e-17
1164556492.023926 -8.218453e-17
1164556492.024048 3.679904e-18
1164556492.024170 -9.813078e-18
1164556492.024292 -4.906539e-18
1164556492.024414 1.717289e-17
1164556492.024536 4.293222e-17
1164556492.024658 -4.906539e-18
1164556492.024780 2.453269e-18
1164556492.024902 4.415885e-17
1164556492.025024 1.839952e-17
1164556492.025146 3.679904e-17
1164556492.025269 3.925231e-17
1164556492.025391 1.655957e-17
1164556492.025513 -2.453269e-17
1164556492.025635 -2.943923e-17
1164556492.025757 2.453269e-17
1164556492.025879 -8.586443e-18
1164556492.026001 -4.783875e-17
1164556492.026123 -2.453269e-18
1164556492.026245 -1.717289e-17
1164556492.026367 2.698596e-17
1164556492.026489 -3.434577e-17
1164556492.026611 -4.661212e-17
1164556492.026733 2.821260e-17
1164556492.026855 1.226635e-18
1164556492.026978 1.471962e-17
1164556492.027100 -1.471962e-17
1164556492.027222 3.189250e-17
1164556492.027344 -9.813078e-18
1164556492.027466 -1.226635e-18
1164556492.027588 7.482472e-17
1164556492.027710 -6.133174e-17
1164556492.027832 -9.813078e-18
1164556492.027954 4.415885e-17
1164556492.028076 -4.906539e-18
1164556492.028198 -1.594625e-17
1164556492.028320 1.067172e-16
1164556492.028442 8.218453e-17
1164556492.028564 -9.813078e-18
1164556492.028687 -3.189250e-17
1164556492.028809 0.000000e+00
1164556492.028931 -7.359808e-17
1164556492.029053 2.453269e-18
1164556492.029175 -2.085279e-17
1164556492.029297 2.453269e-18
1164556492.029419 2.207943e-17
1164556492.029541 -2.943923e-17
1164556492.029663 -1.226635e-17
1164556492.029785 2.453269e-17
1164556492.029907 -1.349298e-17
1164556492.030029 -1.594625e-17
1164556492.030151 4.661212e-17
1164556492.030273 -3.679904e-17
1164556492.030396 -7.359808e-18
1164556492.030518 1.226635e-17
1164556492.030640 2.330606e-17
1164556492.030762 -5.151866e-17
1164556492.030884 3.066587e-17
1164556492.031006 -7.359808e-18
1164556492.031128 -3.434577e-17
1164556492.031250 2.207943e-17
1164556492.031372 -2.453269e-17
1164556492.031494 -8.893102e-17
1164556492.031616 8.586443e-18
1164556492.031738 -8.586443e-18
1164556492.031860 2.207943e-17
1164556492.031982 -2.943923e-17
1164556492.032104 -2.453269e-18
1164556492.032227 6.991818e-17
1164556492.032349 3.066587e-19
1164556492.032471 4.415885e-17
1164556492.032593 -9.813078e-18
1164556492.032715 1.471962e-17
1164556492.032837 -1.226635e-17
1164556492.032959 -7.359808e-18
1164556492.033081 -1.962616e-17
1164556492.033203 1.839952e-17
1164556492.033325 4.047895e-17
1164556492.033447 4.906539e-18
1164556492.033569 -4.906539e-17
1164556492.033691 4.906539e-18
1164556492.033813 -2.330606e-17
1164556492.033936 -1.410630e-17
1164556492.034058 -1.042640e-17
1164556492.034180 -8.586443e-18
1164556492.034302 -3.925231e-17
1164556492.034424 1.226635e-17
1164556492.034546 2.698596e-17
1164556492.034668 -2.453269e-18
1164556492.034790 1.962616e-17
1164556492.034912 -1.226635e-18
1164556492.035034 -1.471962e-17
1164556492.035156 -1.226635e-17
1164556492.035278 -3.679904e-17
1164556492.035400 -3.189250e-17
1164556492.035522 -3.557241e-17
1164556492.035645 -1.226635e-17
1164556492.035767 6.133174e-18
1164556492.035889 9.813078e-18
1164556492.036011 9.813078e-18
1164556492.036133 -1.226635e-17
1164556492.036255 1.839952e-17
1164556492.036377 2.391938e-17
1164556492.036499 3.005255e-17
1164556492.036621 -4.170558e-17
1164556492.036743 2.698596e-17
1164556492.036865 -5.887847e-17
1164556492.036987 7.359808e-18
1164556492.037109 -6.133174e-17
1164556492.037231 -1.594625e-17
1164556492.037354 1.717289e-17
1164556492.037476 -1.717289e-17
1164556492.037598 -1.471962e-17
1164556492.037720 -1.962616e-17
1164556492.037842 3.925231e-17
1164556492.037964 1.226635e-17
1164556492.038086 -7.359808e-18
1164556492.038208 9.813078e-18
1164556492.038330 -1.471962e-17
1164556492.038452 5.642520e-17
1164556492.038574 1.717289e-17
1164556492.038696 -2.453269e-18
1164556492.038818 -1.533293e-17
1164556492.038940 -3.189250e-17
1164556492.039062 -2.207943e-17
1164556492.039185 -4.170558e-17
1164556492.039307 2.943923e-17
1164556492.039429 -2.453269e-17
1164556492.039551 1.226635e-17
1164556492.039673 2.453269e-17
1164556492.039795 -2.698596e-17
1164556492.039917 2.453269e-17
1164556492.040039 4.906539e-18
1164556492.040161 3.434577e-17
1164556492.040283 -6.010510e-17
1164556492.040405 -4.906539e-18
1164556492.040527 2.207943e-17
1164556492.040649 -6.869155e-17
1164556492.040771 3.679904e-17
1164556492.040894 -1.226635e-17
1164556492.041016 -9.813078e-18
1164556492.041138 2.698596e-17
1164556492.041260 -9.813078e-18
1164556492.041382 3.434577e-17
1164556492.041504 -4.906539e-17
1164556492.041626 -1.471962e-17
1164556492.041748 -7.359808e-18
1164556492.041870 -1.717289e-17
1164556492.041992 1.471962e-17
1164556492.042114 7.359808e-18
1164556492.042236 2.453269e-17
1164556492.042358 1.717289e-17
1164556492.042480 7.359808e-18
1164556492.042603 2.085279e-17
1164556492.042725 -4.906539e-18
1164556492.042847 -4.538549e-17
1164556492.042969 -4.906539e-17
1164556492.043091 -4.906539e-17
